datetime,calls,temperature,humidity,windspeed,cloud,rainrate,is_weekend,is_holiday
19-07-2016 15:00,948,35,63,4.1,45,0,0,0
19-07-2016 16:00,865,35.75,58.75,4.275,45,0,0,0
19-07-2016 17:00,765,35.25,62.5,4.6,45,0,0,0
19-07-2016 18:00,866,32.5,72.5,3.6,45,0,0,0
19-07-2016 19:00,880,32,76.75,2.8,45,0,0,0
19-07-2016 20:00,650,31,83.5,2.225,56.25,0,0,0
19-07-2016 21:00,559,31,84,1.975,75,0,0,0
19-07-2016 22:00,734,31,84,2.425,75,0,0,0
19-07-2016 23:00,629,31,84,2.1,75,0,0,0
20-07-2016 00:00,468,31,84,2.1,75,0,0,0
20-07-2016 01:00,129,31,84,2.1,75,0,0,0
20-07-2016 02:00,209,30,88.5,1.575,75,0,0,0
20-07-2016 03:00,41,30,89,1.5,75,0,0,0
20-07-2016 04:00,42,29,89,1.5,75,0,0,0
20-07-2016 05:00,57,29,89,2.225,75,0,0,0
20-07-2016 06:00,109,29.75,85.25,2.6,75,0,0,0
20-07-2016 07:00,147,30.75,75.5,3.05,75,0,0,0
20-07-2016 08:00,322,31,69.5,3.475,75,0,0,0
20-07-2016 09:00,738,32,67.5,3.225,75,0,0,0
20-07-2016 10:00,1070,33,63,3.475,75,0,0,0
20-07-2016 11:00,946,33,63,4.1,56.25,0,0,0
20-07-2016 12:00,919,34,63,4.475,25,0,0,0
20-07-2016 13:00,861,35.25,62,6.325,25,0,0,0
20-07-2016 14:00,873,36,58.75,4.55,42.5,0,0,0
20-07-2016 15:00,980,36.25,52.75,5.025,45,0,0,0
20-07-2016 16:00,799,37,51,4.45,45,0,0,0
20-07-2016 17:00,729,36.25,52.75,4.1,45,0,0,0
20-07-2016 18:00,574,34.5,60.75,3.675,45,0,0,0
20-07-2016 19:00,621,33,69.25,2.6,41.25,0,0,0
20-07-2016 20:00,608,33,67.75,0.35,27.75,0,0,0
20-07-2016 21:00,862,33,69,0.95,34,0,0,0
20-07-2016 22:00,1368,33,70.5,1.8,42,0,0,0
20-07-2016 23:00,1350,32.5,67.5,2.1,45,0,0,0
21-07-2016 00:00,1133,31.5,68.5,2.3,45,0,0,0
21-07-2016 01:00,443,31,71,2.425,45,0,0,0
21-07-2016 02:00,316,30,70,2.375,45,0,0,0
21-07-2016 03:00,227,29,78,1.875,45,0,0,0
21-07-2016 04:00,270,29,79,2.025,45,0,0,0
21-07-2016 05:00,157,29,79,1.8,45,0,0,0
21-07-2016 06:00,135,29.75,67.75,3.175,71.25,0,0,0
21-07-2016 07:00,260,30.25,64.75,4.05,75,0,0,0
21-07-2016 08:00,390,31.75,58.25,4.275,63.75,0,0,0
21-07-2016 09:00,668,32.75,56,5.025,45,0,0,0
21-07-2016 10:00,841,33.25,57.75,5.325,45,0,0,0
21-07-2016 11:00,976,34.75,56,5.475,45,0,0,0
21-07-2016 12:00,1044,35.75,53.5,4.05,45,0,0,0
21-07-2016 13:00,977,36.25,52.25,4.05,45,0,0,0
21-07-2016 14:00,1022,37,51,4.525,45,0,0,0
21-07-2016 15:00,917,37.25,51,4.4,45,0,0,0
21-07-2016 16:00,772,38,48.25,4.525,45,0,0,0
21-07-2016 17:00,647,37.5,49,4.05,45,0,0,0
21-07-2016 18:00,513,36.5,51.75,2.725,45,0,0,0
21-07-2016 19:00,617,36,53,2.1,45,0,0,0
21-07-2016 20:00,649,35,55.75,2.475,45,0,0,0
21-07-2016 21:00,748,33.25,62.75,2,45,0,0,0
21-07-2016 22:00,1089,33.25,59.25,0.2,45,0,0,0
21-07-2016 23:00,1254,33,67.5,0,45,0,0,0
22-07-2016 00:00,1187,33.36358,71,0,45,0,0,0
22-07-2016 01:00,1113,33.36358,71,0,45,0,0,0
22-07-2016 02:00,1005,33.36358,71,0,45,0,0,0
22-07-2016 03:00,532,33.36358,71,0,45,0,0,0
22-07-2016 04:00,277,33.36358,71,0,45,0,0,0
22-07-2016 05:00,102,33.36358,71,0,45,0,0,0
22-07-2016 06:00,154,33.36358,71,0,45,0,0,0
22-07-2016 07:00,199,33.36358,71,0,45,0,0,0
22-07-2016 08:00,356,33.36358,71,0,45,0,0,0
22-07-2016 09:00,671,33.36358,71,0,45,0,0,0
22-07-2016 10:00,887,33.36358,71,0,45,0,0,0
22-07-2016 11:00,1109,33.36358,71,0,45,0,0,0
22-07-2016 12:00,959,33.36358,71,0,45,0,0,0
22-07-2016 13:00,1024,33.36358,71,0,45,0,0,0
22-07-2016 14:00,954,33.36358,71,0,45,0,0,0
22-07-2016 15:00,1140,33.36358,71,0,45,0,0,0
22-07-2016 16:00,862,33.36358,71,0,45,0,0,0
22-07-2016 17:00,777,33.36358,71,0,45,0,0,0
22-07-2016 18:00,626,33.36358,71,0,45,0,0,0
22-07-2016 19:00,793,33.36358,71,0,45,0,0,0
22-07-2016 20:00,970,33.36358,71,0,45,0,0,0
22-07-2016 21:00,690,33.36358,71,0,45,0,0,0
22-07-2016 22:00,686,33.36358,71,0,45,0,0,0
22-07-2016 23:00,1083,33.36358,71,0,45,0,0,0
23-07-2016 00:00,698,30,79,4.825,45,0,1,0
23-07-2016 01:00,324,30,79,3.35,45,0,1,0
23-07-2016 02:00,130,30,79,3.975,45,0,1,0
23-07-2016 03:00,98,29.5,81,3.225,45,0,1,0
23-07-2016 04:00,82,29,84,3.55,45,0,1,0
23-07-2016 05:00,54,29,84,3.6,45,0,1,0
23-07-2016 06:00,78,29,84,3.6,71.25,0,1,0
23-07-2016 07:00,153,29,82.25,4.15,75,0,1,0
23-07-2016 08:00,331,29.25,77.5,4.725,75,0,1,0
23-07-2016 09:00,566,30,75,4.275,75,0,1,0
23-07-2016 10:00,809,30.75,71.5,4.6,75,0,1,0
23-07-2016 11:00,991,31.25,69.5,4.15,75,0,1,0
23-07-2016 12:00,941,33,62.25,3,75,0,1,0
23-07-2016 13:00,840,34.75,56.5,3.55,75,0,1,0
23-07-2016 14:00,712,34.5,53,3.8,75,0,1,0
23-07-2016 15:00,652,33.5,55.5,3.225,75,0,1,0
23-07-2016 16:00,509,33,59,3.1,75,0,1,0
23-07-2016 17:00,416,32.5,61,3.975,48.75,0,1,0
23-07-2016 18:00,433,32,63,3.225,45,0,1,0
23-07-2016 19:00,546,31,67,3.1,45,0,1,0
23-07-2016 20:00,323,31,63,2.675,45,0,1,0
23-07-2016 21:00,253,31,70,2.6,45,0,1,0
23-07-2016 22:00,200,31,71,2.375,45,0,1,0
23-07-2016 23:00,212,30.5,74,2.6,45,0,1,0
24-07-2016 00:00,245,30,79,2.6,45,0,1,0
24-07-2016 01:00,115,30,79,3.3,71.25,0,1,0
24-07-2016 02:00,83,29.5,81,3.1,75,0,1,0
24-07-2016 03:00,15,29,88.25,2.925,75,0,1,0
24-07-2016 04:00,50,29,89,2.6,75,0,1,0
24-07-2016 05:00,38,29,89,2.6,75,0,1,0
24-07-2016 06:00,48,29,89,2.6,75,0,1,0
24-07-2016 07:00,102,29,89,2.6,75,0,1,0
24-07-2016 08:00,138,29.75,84.75,2.175,75,0,1,0
24-07-2016 09:00,345,30.25,82.25,1.7,63.75,0,1,0
24-07-2016 10:00,479,31.75,75.5,0.125,60,0,1,0
24-07-2016 11:00,482,32.75,70,0,45,0,1,0
24-07-2016 12:00,542,33.75,63.5,0.975,45,0,1,0
24-07-2016 13:00,464,32.5,71,2.975,65.75,0,1,0
24-07-2016 14:00,462,30,84.75,2.725,78.25,0,1,0
24-07-2016 15:00,415,30,84,3.05,75,0,1,0
24-07-2016 16:00,421,29.5,84,2.925,75,0,1,0
24-07-2016 17:00,430,29,84,2.425,75,0,1,0
24-07-2016 18:00,349,29.25,82.25,2.3,75,0,1,0
24-07-2016 19:00,452,30,81,2.175,75,0,1,0
24-07-2016 20:00,454,29.5,86,1.5,75,0,1,0
24-07-2016 21:00,312,29,89,1.8,75,0,1,0
24-07-2016 22:00,307,29,89,1.5,75,0,1,0
24-07-2016 23:00,173,29,89,0.2,75,0,1,0
25-07-2016 00:00,68,28,84,5.025,75,0,0,0
25-07-2016 01:00,90,28,84,4.45,75,0,0,0
25-07-2016 02:00,26,27,88.25,3.875,75,0,0,0
25-07-2016 03:00,38,27,89,4.1,75,0,0,0
25-07-2016 04:00,22,27,89,3.925,75,0,0,0
25-07-2016 05:00,19,27,89,4.05,75,0,0,0
25-07-2016 06:00,35,27.25,89,4.1,75,0,0,0
25-07-2016 07:00,128,28,89,4.1,75,0,0,0
25-07-2016 08:00,265,28.25,87,4.1,75,0,0,0
25-07-2016 09:00,612,29,84,4.1,75,0,0,0
25-07-2016 10:00,901,29.75,79.75,4.1,75,0,0,0
25-07-2016 11:00,919,29.25,81.75,4.1,75,0,0,0
25-07-2016 12:00,978,30.75,75.5,3.5,75,0,0,0
25-07-2016 13:00,1037,28.75,89.25,3.55,84.5,0,0,0
25-07-2016 14:00,1083,27,94,3.525,100,0,0,0
25-07-2016 15:00,1058,27,94,3.125,100,0,0,0
25-07-2016 16:00,859,27,94,2.875,78.25,0,0,0
25-07-2016 17:00,734,27,94,1.7,75,0,0,0
25-07-2016 18:00,618,27,94,0.95,75,0,0,0
25-07-2016 19:00,741,27,94,0.575,75,0,0,0
25-07-2016 20:00,655,27,94,1.5,84.5,0,0,0
25-07-2016 21:00,595,27,92.25,2.275,100,0,0,0
25-07-2016 22:00,961,27.25,86.25,2.55,100,0,0,0
25-07-2016 23:00,1067,27.25,87,2.175,78.25,0,0,0
26-07-2016 00:00,298,30.5,81,2.6,45,0,0,0
26-07-2016 01:00,234,30,84,2.175,45,0,0,0
26-07-2016 02:00,81,29.5,90.5,1.575,45,0,0,0
26-07-2016 03:00,38,29,89.75,1.05,45,0,0,0
26-07-2016 04:00,35,29,89,1.975,45,0,0,0
26-07-2016 05:00,27,29,89,1.575,45,0,0,0
26-07-2016 06:00,74,29.25,87.25,1.05,45,0,0,0
26-07-2016 07:00,185,30,84,1.975,45,0,0,0
26-07-2016 08:00,294,30.75,79.75,2.1,45,0,0,0
26-07-2016 09:00,579,31.25,74.5,2.3,45,0,0,0
26-07-2016 10:00,819,32.75,63.5,3.05,45,0,0,0
26-07-2016 11:00,982,33.75,60.25,2.6,45,0,0,0
26-07-2016 12:00,968,34,60,3.1,56.25,0,0,0
26-07-2016 13:00,997,31.75,67.5,4.1,75,0,0,0
26-07-2016 14:00,1015,30.5,70.5,3.8,75,0,0,0
26-07-2016 15:00,943,29.5,80.5,4.05,75,0,0,0
26-07-2016 16:00,735,29,81,3.675,75,0,0,0
26-07-2016 17:00,711,29,82.25,3.6,75,0,0,0
26-07-2016 18:00,755,29,79,3.8,75,0,0,0
26-07-2016 19:00,927,29,81.75,4.275,75,0,0,0
26-07-2016 20:00,1126,28.5,80.75,3.975,75,0,0,0
26-07-2016 21:00,818,28,84,3.375,75,0,0,0
26-07-2016 22:00,387,28,84,3.6,75,0,0,0
26-07-2016 23:00,426,28,84,3.975,75,0,0,0
27-07-2016 00:00,234,28,84,5.025,75,0,0,0
27-07-2016 01:00,51,28,84,4.45,75,0,0,0
27-07-2016 02:00,88,27,88.25,3.875,75,0,0,0
27-07-2016 03:00,63,27,89,4.1,75,0,0,0
27-07-2016 04:00,35,27,89,3.925,75,0,0,0
27-07-2016 05:00,32,27,89,4.05,75,0,0,0
27-07-2016 06:00,53,27.25,89,4.1,75,0,0,0
27-07-2016 07:00,143,28,89,4.1,75,0,0,0
27-07-2016 08:00,290,28.25,87,4.1,75,0,0,0
27-07-2016 09:00,584,29,84,4.1,75,0,0,0
27-07-2016 10:00,876,29.75,79.75,4.1,75,0,0,0
27-07-2016 11:00,929,29.25,81.75,4.1,75,0,0,0
27-07-2016 12:00,907,30.75,75.5,3.5,75,0,0,0
27-07-2016 13:00,869,28.75,89.25,3.55,84.5,0,0,0
27-07-2016 14:00,959,27,94,3.525,100,0,0,0
27-07-2016 15:00,935,27,94,3.125,100,0,0,0
27-07-2016 16:00,835,27,94,2.875,78.25,0,0,0
27-07-2016 17:00,813,27,94,1.7,75,0,0,0
27-07-2016 18:00,694,27,94,0.95,75,0,0,0
27-07-2016 19:00,658,27,94,0.575,75,0,0,0
27-07-2016 20:00,636,27,94,1.5,84.5,0,0,0
27-07-2016 21:00,678,27,92.25,2.275,100,0,0,0
27-07-2016 22:00,622,27.25,86.25,2.55,100,0,0,0
27-07-2016 23:00,264,27.25,87,2.175,78.25,0,0,0
28-07-2016 00:00,161,28,84,1.575,75,0,0,0
28-07-2016 01:00,45,28,84,0.2,75,0,0,0
28-07-2016 02:00,49,28,85.75,0,75,0,0,0
28-07-2016 03:00,60,27,93.5,0.575,75,0,0,0
28-07-2016 04:00,74,27,94,1.5,75,0,0,0
28-07-2016 05:00,26,27,94,1.5,75,0,0,0
28-07-2016 06:00,77,27.75,89.75,1.725,75,0,0,0
28-07-2016 07:00,174,28,89,2.1,75,0,0,0
28-07-2016 08:00,285,28,89,2.975,75,0,0,0
28-07-2016 09:00,637,29,82.75,3.1,75,0,0,0
28-07-2016 10:00,896,30.75,72,3.1,75,0,0,0
28-07-2016 11:00,977,31,71,3.1,75,0,0,0
28-07-2016 12:00,933,31,72.5,3.1,75,0,0,0
28-07-2016 13:00,844,31.75,68,3.1,75,0,0,0
28-07-2016 14:00,883,32,67,3.225,75,0,0,0
28-07-2016 15:00,984,32,67,2.55,75,0,0,0
28-07-2016 16:00,779,29.75,75.5,4.55,97,0,0,0
28-07-2016 17:00,620,27.25,87.75,2.075,100,0,0,0
28-07-2016 18:00,550,27,91,0.2,100,0,0,0
28-07-2016 19:00,841,27,94,0.575,100,0,0,0
28-07-2016 20:00,682,27,94,1.5,100,0,0,0
28-07-2016 21:00,621,27,94,0.2,100,0,0,0
28-07-2016 22:00,341,27,94,0,100,0,0,0
28-07-2016 23:00,322,27,94,0.8,100,0,0,0
29-07-2016 00:00,334,27,94,2.1,100,0,0,0
29-07-2016 01:00,219,27,94,1.575,100,0,0,0
29-07-2016 02:00,102,27,94,0.2,100,0,0,0
29-07-2016 03:00,7,27,94,0,90.75,0,0,0
29-07-2016 04:00,13,27,94,0,75,0,0,0
29-07-2016 05:00,25,27,94,0,75,0,0,0
29-07-2016 06:00,53,27.25,97,0,97,0,0,0
29-07-2016 07:00,114,28,94,0,100,0,0,0
29-07-2016 08:00,247,28.25,92.25,1.85,100,0,0,0
29-07-2016 09:00,445,29.25,86.75,2.55,100,0,0,0
29-07-2016 10:00,780,27.5,93.5,3.55,100,0,0,0
29-07-2016 11:00,895,27,94,1.5,100,0,0,0
29-07-2016 12:00,916,27,94,1.2,100,0,0,0
29-07-2016 13:00,790,27,94,1.85,100,0,0,0
29-07-2016 14:00,724,27.25,94,2.1,100,0,0,0
29-07-2016 15:00,736,28,91.75,1.8,100,0,0,0
29-07-2016 16:00,659,27,91.75,2.975,100,0,0,0
29-07-2016 17:00,673,27,94,0.4,100,0,0,0
29-07-2016 18:00,570,27,94,0,100,0,0,0
29-07-2016 19:00,623,27,94,0,78.25,0,0,0
29-07-2016 20:00,583,27,94,0,75,0,0,0
29-07-2016 21:00,468,27,94,1.05,75,0,0,0
29-07-2016 22:00,430,27,94,1.25,75,0,0,0
29-07-2016 23:00,475,27,94,1.325,75,0,0,0
30-07-2016 00:00,338,27,94,1.65,75,0,1,0
30-07-2016 01:00,183,27,94,2.3,75,0,1,0
30-07-2016 02:00,152,27,94,2.8,75,0,1,0
30-07-2016 03:00,91,27,94,2,75,0,1,0
30-07-2016 04:00,30,27,94,1.5,75,0,1,0
30-07-2016 05:00,45,27,89,2.275,75,0,1,0
30-07-2016 06:00,179,27,94,1.875,97,0,1,0
30-07-2016 07:00,381,26.25,94,1.725,100,0,1,0
30-07-2016 08:00,435,27,94,2.1,100,0,1,0
30-07-2016 09:00,776,27,94,2.1,100,0,1,0
30-07-2016 10:00,937,27,94,2.1,100,0,1,0
30-07-2016 11:00,815,27,94,2.1,100,0,1,0
30-07-2016 12:00,892,29.5,83,2.1,100,0,1,0
30-07-2016 13:00,865,29.5,84,2.3,100,0,1,0
30-07-2016 14:00,654,28.25,87.75,2.8,100,0,1,0
30-07-2016 15:00,725,27,94,2.6,100,0,1,0
30-07-2016 16:00,590,27,94,2,78.25,0,1,0
30-07-2016 17:00,453,27,94,0.95,75,0,1,0
30-07-2016 18:00,450,27,94,0,75,0,1,0
30-07-2016 19:00,456,27,94,0,75,0,1,0
30-07-2016 20:00,451,27,94,0,75,0,1,0
30-07-2016 21:00,393,27,94,0,75,0,1,0
30-07-2016 22:00,483,27,94,0,75,0,1,0
30-07-2016 23:00,421,27,94,0,75,0,1,0
31-07-2016 00:00,195,27,94,0.8,75,0,1,0
31-07-2016 01:00,117,27,94,0.275,75,0,1,0
31-07-2016 02:00,76,27,94,0,75,0,1,0
31-07-2016 03:00,60,27,94,0,75,0,1,0
31-07-2016 04:00,40,27,94,0,75,0,1,0
31-07-2016 05:00,36,27,94,0,75,0,1,0
31-07-2016 06:00,69,27,94,0,75,0,1,0
31-07-2016 07:00,127,27,94,0,75,0,1,0
31-07-2016 08:00,198,27.75,89.75,1.55,75,0,1,0
31-07-2016 09:00,404,28.25,87,1.575,75,0,1,0
31-07-2016 10:00,456,29,84,1.725,75,0,1,0
31-07-2016 11:00,469,29.75,79.75,2.3,75,0,1,0
31-07-2016 12:00,523,30,79,2.375,75,0,1,0
31-07-2016 13:00,455,30.25,77.5,2.8,75,0,1,0
31-07-2016 14:00,344,31,75,3.1,75,0,1,0
31-07-2016 15:00,433,31,75,3.55,75,0,1,0
31-07-2016 16:00,303,30.5,76.5,3.6,75,0,1,0
31-07-2016 17:00,312,30,79,3.375,75,0,1,0
31-07-2016 18:00,310,29.5,81,2.8,75,0,1,0
31-07-2016 19:00,534,28.5,83.5,2.1,75,0,1,0
31-07-2016 20:00,509,28,89,2.1,75,0,1,0
31-07-2016 21:00,264,28,89,1.575,48.75,0,1,0
31-07-2016 22:00,194,28,89,1.5,45,0,1,0
31-07-2016 23:00,115,28,89,1.5,45,0,1,0
01-08-2016 00:00,88,28,89,1.5,56.25,0,0,0
01-08-2016 01:00,43,28,89,1.5,75,0,0,0
01-08-2016 02:00,18,27,93.5,1.725,75,0,0,0
01-08-2016 03:00,62,27,99.25,1.575,75,0,0,0
01-08-2016 04:00,44,27,100,0.2,75,0,0,0
01-08-2016 05:00,35,27,100,1.325,75,0,0,0
01-08-2016 06:00,82,27,100,2.025,75,0,0,0
01-08-2016 07:00,137,27.75,94.75,2.1,75,0,0,0
01-08-2016 08:00,191,28,94,2.1,75,0,0,0
01-08-2016 09:00,567,28.25,90.25,3.675,75,0,0,0
01-08-2016 10:00,938,29,84,3.375,75,0,0,0
01-08-2016 11:00,993,29.25,82.25,3.975,75,0,0,0
01-08-2016 12:00,1001,30.25,76,4.775,75,0,0,0
01-08-2016 13:00,726,31.25,69.5,4.45,75,0,0,0
01-08-2016 14:00,914,32,67,4.275,75,0,0,0
01-08-2016 15:00,698,30.5,70,6,75,0,0,0
01-08-2016 16:00,747,30,74.25,4.6,75,0,0,0
01-08-2016 17:00,688,30,75,4.1,75,0,0,0
01-08-2016 18:00,665,29,75,3.6,75,0,0,0
01-08-2016 19:00,770,27.25,87.25,5.275,97,0,0,0
01-08-2016 20:00,813,27,89,2.675,100,0,0,0
01-08-2016 21:00,670,27,89,0,100,0,0,0
01-08-2016 22:00,537,27,91,1.625,100,0,0,0
01-08-2016 23:00,252,27,94,1.25,100,0,0,0
02-08-2016 00:00,114,31,75,2,45,0,0,0
02-08-2016 01:00,52,30,78.5,2.225,45,0,0,0
02-08-2016 02:00,75,30,79,1.95,45,0,0,0
02-08-2016 03:00,37,30,81,2.025,45,0,0,0
02-08-2016 04:00,25,29.5,86,2.375,45,0,0,0
02-08-2016 05:00,39,29,89,2.1,45,0,0,0
02-08-2016 06:00,40,29,89,2.3,45,0,0,0
02-08-2016 07:00,93,30.75,80.25,2.375,37.5,0,0,0
02-08-2016 08:00,211,32,74,3.1,25,0,0,0
02-08-2016 09:00,390,33,71,3.05,25,0,0,0
02-08-2016 10:00,854,33.75,64,3.1,25,0,0,0
02-08-2016 11:00,926,34,63,3.375,42.5,0,0,0
02-08-2016 12:00,972,34.75,60.5,2.925,45,0,0,0
02-08-2016 13:00,812,35,56.5,3.925,45,0,0,0
02-08-2016 14:00,825,35,56,4.325,45,0,0,0
02-08-2016 15:00,693,35.75,55.25,3.5,45,0,0,0
02-08-2016 16:00,643,36,53,2.925,45,0,0,0
02-08-2016 17:00,603,36,53,3.05,45,0,0,0
02-08-2016 18:00,439,35,55.75,2.675,45,0,0,0
02-08-2016 19:00,548,34,60.5,2.425,45,0,0,0
02-08-2016 20:00,472,34,63,2.375,45,0,0,0
02-08-2016 21:00,401,33.5,64.5,1.8,45,0,0,0
02-08-2016 22:00,449,33,67,1.575,45,0,0,0
02-08-2016 23:00,233,32,70.5,3.4,45,0,0,0
03-08-2016 00:00,119,32,71,3.1,45,0,0,0
03-08-2016 01:00,91,32,71,3.1,45,0,0,0
03-08-2016 02:00,81,32,71,3.1,45,0,0,0
03-08-2016 03:00,43,32,71,3.1,45,0,0,0
03-08-2016 04:00,7,32,71,3.1,45,0,0,0
03-08-2016 05:00,19,32,71,3.1,45,0,0,0
03-08-2016 06:00,44,32,71,3.1,45,0,0,0
03-08-2016 07:00,143,32,71,3.1,45,0,0,0
03-08-2016 08:00,327,32,71,3.1,45,0,0,0
03-08-2016 09:00,616,32,71,3.1,45,0,0,0
03-08-2016 10:00,774,32,71,3.1,45,0,0,0
03-08-2016 11:00,905,32,71,3.1,45,0,0,0
03-08-2016 12:00,919,32,71,3.1,45,0,0,0
03-08-2016 13:00,815,32,71,3.1,45,0,0,0
03-08-2016 14:00,744,32,71,3.1,45,0,0,0
03-08-2016 15:00,715,32,71,3.1,45,0,0,0
03-08-2016 16:00,613,32,71,3.1,45,0,0,0
03-08-2016 17:00,570,32,71,3.1,45,0,0,0
03-08-2016 18:00,506,32,71,3.1,45,0,0,0
03-08-2016 19:00,634,32,71,3.1,45,0,0,0
03-08-2016 20:00,695,32,71,3.1,45,0,0,0
03-08-2016 21:00,672,32,71,3.1,45,0,0,0
03-08-2016 22:00,1289,32,71,3.1,45,0,0,0
03-08-2016 23:00,1253,32,71,3.1,45,0,0,0
04-08-2016 00:00,594,31,71,0.85,25,0,0,0
04-08-2016 01:00,575,31,71,0.2,25,0,0,0
04-08-2016 02:00,445,30,74.5,0,25,0,0,0
04-08-2016 03:00,64,30,75,2.05,25,0,0,0
04-08-2016 04:00,31,30,75,3.3,42.5,0,0,0
04-08-2016 05:00,13,29,78.5,2.925,45,0,0,0
04-08-2016 06:00,76,29,83.5,3.05,45,0,0,0
04-08-2016 07:00,244,29,84,2.225,45,0,0,0
04-08-2016 08:00,379,30,78.25,2.975,45,0,0,0
04-08-2016 09:00,683,31.75,70,3.1,60,0,0,0
04-08-2016 10:00,876,33.75,63.5,3.975,45,0,0,0
04-08-2016 11:00,1022,34,61.75,4.1,45,0,0,0
04-08-2016 12:00,999,34.75,56.5,4.325,45,0,0,0
04-08-2016 13:00,839,35,56,4.475,45,0,0,0
04-08-2016 14:00,704,35,56,5.1,45,0,0,0
04-08-2016 15:00,659,35,56,4.35,45,0,0,0
04-08-2016 16:00,654,35,56,3.975,45,0,0,0
04-08-2016 17:00,565,34.5,58.75,4.1,45,0,0,0
04-08-2016 18:00,471,33.5,63,4.1,45,0,0,0
04-08-2016 19:00,584,33,63,3.55,45,0,0,0
04-08-2016 20:00,583,32,68,2.8,45,0,0,0
04-08-2016 21:00,605,32,67.5,3.1,45,0,0,0
04-08-2016 22:00,630,31.5,70,3.1,45,0,0,0
04-08-2016 23:00,521,31,75,3.1,45,0,0,0
05-08-2016 00:00,336,31,75,2,45,0,0,0
05-08-2016 01:00,238,30,78.5,2.225,45,0,0,0
05-08-2016 02:00,116,30,79,1.95,45,0,0,0
05-08-2016 03:00,61,30,81,2.025,45,0,0,0
05-08-2016 04:00,48,29.5,86,2.375,45,0,0,0
05-08-2016 05:00,23,29,89,2.1,45,0,0,0
05-08-2016 06:00,62,29,89,2.3,45,0,0,0
05-08-2016 07:00,107,30.75,80.25,2.375,37.5,0,0,0
05-08-2016 08:00,325,32,74,3.1,25,0,0,0
05-08-2016 09:00,594,33,71,3.05,25,0,0,0
05-08-2016 10:00,826,33.75,64,3.1,25,0,0,0
05-08-2016 11:00,987,34,63,3.375,42.5,0,0,0
05-08-2016 12:00,951,34.75,60.5,2.925,45,0,0,0
05-08-2016 13:00,839,35,56.5,3.925,45,0,0,0
05-08-2016 14:00,892,35,56,4.325,45,0,0,0
05-08-2016 15:00,913,35.75,55.25,3.5,45,0,0,0
05-08-2016 16:00,682,36,53,2.925,45,0,0,0
05-08-2016 17:00,629,36,53,3.05,45,0,0,0
05-08-2016 18:00,448,35,55.75,2.675,45,0,0,0
05-08-2016 19:00,597,34,60.5,2.425,45,0,0,0
05-08-2016 20:00,1295,34,63,2.375,45,0,0,0
05-08-2016 21:00,1050,33.5,64.5,1.8,45,0,0,0
05-08-2016 22:00,1019,33,67,1.575,45,0,0,0
05-08-2016 23:00,1252,32,70.5,3.4,45,0,0,0
06-08-2016 00:00,653,31.5,71,2.725,45,0,1,0
06-08-2016 01:00,366,31,71,2.1,45,0,1,0
06-08-2016 02:00,346,30,76,1.875,45,0,1,0
06-08-2016 03:00,266,30,81,1.5,45,0,1,0
06-08-2016 04:00,216,30,84,1.9,45,0,1,0
06-08-2016 05:00,100,30,84,2.025,56.25,0,1,0
06-08-2016 06:00,123,30,84,2.6,75,0,1,0
06-08-2016 07:00,154,30.25,81.75,2.425,63.75,0,1,0
06-08-2016 08:00,257,30,84,2.1,45,0,1,0
06-08-2016 09:00,499,27.75,92.75,3.85,93.25,0,1,0
06-08-2016 10:00,757,27,94,4.775,100,0,1,0
06-08-2016 11:00,762,27,94,6.1,100,0,1,0
06-08-2016 12:00,731,27.25,92.25,5.7,100,0,1,0
06-08-2016 13:00,697,29,81,3.725,90.75,0,1,0
06-08-2016 14:00,703,30.25,73.5,3.475,75,0,1,0
06-08-2016 15:00,633,31,66.5,3.35,75,0,1,0
06-08-2016 16:00,640,32,62,2.75,75,0,1,0
06-08-2016 17:00,610,31.5,63.75,3.1,75,0,1,0
06-08-2016 18:00,511,31,66,2.675,75,0,1,0
06-08-2016 19:00,631,30,69.5,3.05,75,0,1,0
06-08-2016 20:00,483,30,70,3.1,75,0,1,0
06-08-2016 21:00,431,29.25,73.5,2.725,63.75,0,1,0
06-08-2016 22:00,335,28,83.25,2.1,45,0,1,0
06-08-2016 23:00,436,28,84,2.1,45,0,1,0
07-08-2016 00:00,147,28,85.75,2.3,45,0,1,0
07-08-2016 01:00,61,28,84.5,2.175,45,0,1,0
07-08-2016 02:00,26,28,84,2.475,45,0,1,0
07-08-2016 03:00,21,27.5,85.75,2.225,27.5,0,1,0
07-08-2016 04:00,37,27,89,2.1,25,0,1,0
07-08-2016 05:00,15,27,93.5,2.55,25,0,1,0
07-08-2016 06:00,66,28,87.75,2.375,25,0,1,0
07-08-2016 07:00,112,29.75,80.5,2.8,25,0,1,0
07-08-2016 08:00,179,31,73.5,3.1,25,0,1,0
07-08-2016 09:00,334,33,62.75,4.65,42.5,0,1,0
07-08-2016 10:00,352,34,60,4.825,45,0,1,0
07-08-2016 11:00,380,34.25,58.5,4.15,56.25,0,1,0
07-08-2016 12:00,357,35,56,4.1,75,0,1,0
07-08-2016 13:00,301,35,57.5,4.1,75,0,1,0
07-08-2016 14:00,267,35,60,4.325,63.75,0,1,0
07-08-2016 15:00,268,35,58.5,4.525,45,0,1,0
07-08-2016 16:00,310,35,56,4.4,45,0,1,0
07-08-2016 17:00,277,34.5,57.5,4.325,45,0,1,0
07-08-2016 18:00,316,34,60,3.55,45,0,1,0
